log_timestamp,date_read,log_value,library
6/23/2016 16:02,6/23/2016,1,South Side
6/23/2016 16:02,6/23/2016,1,South Side
6/23/2016 16:02,6/23/2016,1,South Side
6/23/2016 16:03,6/23/2016,1,South Side
6/23/2016 16:03,6/23/2016,4,Squirrel Hill
6/23/2016 16:03,6/23/2016,1,South Side
6/23/2016 16:03,6/23/2016,1,Hazelwood
6/23/2016 16:03,6/23/2016,1,Hazelwood
6/23/2016 16:03,6/23/2016,1,Allegheny
6/23/2016 16:03,6/23/2016,1,South Side
6/23/2016 16:03,6/23/2016,4,Squirrel Hill
6/23/2016 16:03,6/23/2016,1,Hazelwood
6/23/2016 16:06,6/23/2016,1,South Side
6/23/2016 16:06,6/23/2016,1,South Side
6/23/2016 16:06,6/23/2016,1,South Side
6/23/2016 16:06,6/23/2016,1,Beechview
6/23/2016 16:06,6/23/2016,1,South Side
6/23/2016 16:06,6/21/2016,1,East Liberty
6/23/2016 16:06,6/23/2016,1,South Side
6/23/2016 16:07,6/23/2016,1,Woods Run
6/23/2016 16:07,6/23/2016,1,Beechview
6/23/2016 16:07,6/23/2016,1,Woods Run
6/23/2016 16:07,6/21/2016,1,Knoxville
6/23/2016 16:07,6/23/2016,1,East Liberty
6/23/2016 16:07,6/23/2016,1,South Side
6/23/2016 16:08,6/23/2016,1,South Side
6/23/2016 16:08,6/23/2016,1,Woods Run
6/23/2016 16:08,6/23/2016,1,South Side
6/23/2016 16:08,6/23/2016,1,South Side
6/23/2016 16:09,6/16/2016,1,Knoxville
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:09,6/23/2016,1,Hill District
6/23/2016 16:11,6/19/2016,1,Downtown & Business
6/23/2016 16:12,6/23/2016,1,Squirrel Hill
6/23/2016 16:13,6/23/2016,1,Main (Oakland)
6/23/2016 16:13,6/23/2016,1,Main (Oakland)
6/23/2016 16:15,6/23/2016,1,Main (Oakland)
6/23/2016 16:16,6/23/2016,1,Main (Oakland)
6/23/2016 16:19,6/23/2016,1,Squirrel Hill
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:22,6/23/2016,1,Main (Oakland)
6/23/2016 16:23,6/23/2016,1,Main (Oakland)
6/23/2016 16:23,6/23/2016,1,Main (Oakland)
6/23/2016 16:23,6/23/2016,1,Main (Oakland)
6/23/2016 16:23,6/23/2016,1,Main (Oakland)
6/23/2016 16:23,6/23/2016,1,Main (Oakland)
6/23/2016 16:31,6/23/2016,1,Main (Oakland)
6/23/2016 16:31,6/23/2016,15,West End
6/23/2016 16:33,6/23/2016,1,Lawrenceville
6/23/2016 16:41,6/23/2016,2,Squirrel Hill
6/23/2016 16:44,6/23/2016,1,Lawrenceville
6/23/2016 16:45,6/23/2016,9,Woods Run
6/23/2016 16:46,6/23/2016,9,Woods Run
6/23/2016 16:46,6/23/2016,1,Lawrenceville
6/23/2016 16:47,6/23/2016,1,Lawrenceville
6/23/2016 16:48,6/23/2016,1,Woods Run
6/23/2016 16:48,6/23/2016,1,Sheraden
6/23/2016 16:48,6/23/2016,1,Sheraden
6/23/2016 16:48,6/23/2016,1,Lawrenceville
6/23/2016 16:48,6/23/2016,1,Sheraden
6/23/2016 16:48,6/23/2016,1,Sheraden
6/23/2016 16:48,6/23/2016,1,Sheraden
6/23/2016 16:50,6/23/2016,1,Main (Oakland)
6/23/2016 16:52,6/23/2016,1,Lawrenceville
6/23/2016 16:55,6/23/2016,1,Lawrenceville
6/23/2016 16:59,6/23/2016,25,Beechview
6/23/2016 17:00,6/23/2016,1,Beechview
6/23/2016 17:03,6/23/2016,1,Hill District
6/23/2016 17:03,6/23/2016,1,Hill District
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Hill District
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Hill District
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Hill District
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Hill District
6/23/2016 17:04,6/23/2016,1,Sheraden
6/23/2016 17:04,6/23/2016,1,Hill District
6/23/2016 17:06,6/23/2016,1,Hill District
6/23/2016 17:13,6/23/2016,1,Woods Run
6/23/2016 17:13,6/23/2016,1,Main (Oakland)
6/23/2016 17:17,6/23/2016,2,Squirrel Hill
6/23/2016 17:17,6/23/2016,1,Main (Oakland)
6/23/2016 17:18,6/23/2016,1,East Liberty
6/23/2016 17:18,6/23/2016,1,East Liberty
6/23/2016 17:18,6/23/2016,1,East Liberty
6/23/2016 17:18,6/23/2016,3,Woods Run
6/23/2016 17:18,6/23/2016,1,East Liberty
6/23/2016 17:19,6/11/2016,1,East Liberty
6/23/2016 17:19,6/23/2016,3,Squirrel Hill
6/23/2016 17:19,6/23/2016,1,Main (Oakland)
6/23/2016 17:20,6/19/2016,1,Squirrel Hill
6/23/2016 17:20,6/23/2016,1,Main (Oakland)
6/23/2016 17:20,6/20/2016,1,Squirrel Hill
6/23/2016 17:21,6/20/2016,1,Squirrel Hill
6/23/2016 17:21,6/14/2016,1,East Liberty
6/23/2016 17:21,6/23/2016,1,Woods Run
6/23/2016 17:21,6/23/2016,1,Main (Oakland)
6/23/2016 17:21,6/21/2016,1,Squirrel Hill
6/23/2016 17:21,6/21/2016,1,Squirrel Hill
6/23/2016 17:22,6/23/2016,1,Squirrel Hill
6/23/2016 17:22,6/23/2016,1,Main (Oakland)
6/23/2016 17:22,6/23/2016,6,Woods Run
6/23/2016 17:23,6/23/2016,5,Woods Run
6/23/2016 17:23,6/20/2016,1,East Liberty
6/23/2016 17:24,6/23/2016,1,Main (Oakland)
6/23/2016 17:25,6/23/2016,1,East Liberty
6/23/2016 17:26,6/23/2016,1,Lawrenceville
6/23/2016 17:26,6/23/2016,1,Main (Oakland)
6/23/2016 17:28,6/23/2016,1,Woods Run
6/23/2016 17:29,6/23/2016,1,Woods Run
6/23/2016 17:29,6/23/2016,1,Woods Run
6/23/2016 17:33,6/22/2016,1,East Liberty
6/23/2016 17:35,6/23/2016,1,Carrick
6/23/2016 17:35,6/23/2016,1,Carrick
6/23/2016 17:36,6/23/2016,1,Hill District
6/23/2016 17:36,6/23/2016,1,Hill District
6/23/2016 17:36,6/23/2016,1,Hill District
6/23/2016 17:36,6/23/2016,1,Carrick
6/23/2016 17:37,6/23/2016,1,Carrick
6/23/2016 17:38,6/23/2016,1,Carrick
6/23/2016 17:38,6/23/2016,1,Main (Oakland)
6/23/2016 17:38,6/23/2016,1,Beechview
6/23/2016 17:38,6/23/2016,1,Carrick
6/23/2016 17:38,6/23/2016,1,Main (Oakland)
6/23/2016 17:39,6/23/2016,5,Beechview
6/23/2016 17:39,6/21/2016,1,East Liberty
6/23/2016 17:39,6/23/2016,1,Carrick
6/23/2016 17:39,6/23/2016,7,Beechview
6/23/2016 17:41,6/23/2016,7,Beechview
6/23/2016 17:43,6/23/2016,1,Hazelwood
6/23/2016 17:43,6/23/2016,1,Hazelwood
6/23/2016 17:44,6/23/2016,1,Hazelwood
6/23/2016 17:44,6/23/2016,1,Hazelwood
6/23/2016 17:44,6/23/2016,1,Hazelwood
6/23/2016 17:45,6/23/2016,1,
6/23/2016 17:47,6/23/2016,1,Hazelwood
6/23/2016 17:47,6/23/2016,1,Hazelwood
6/23/2016 17:48,6/23/2016,1,Main (Oakland)
6/23/2016 17:48,6/23/2016,1,Hazelwood
6/23/2016 17:48,6/23/2016,1,Hazelwood
6/23/2016 17:48,6/23/2016,2,Squirrel Hill
6/23/2016 17:48,6/23/2016,1,Main (Oakland)
6/23/2016 17:49,6/23/2016,1,Main (Oakland)
6/23/2016 17:49,6/23/2016,1,Squirrel Hill
6/23/2016 17:50,6/23/2016,1,Hazelwood
6/23/2016 17:50,6/23/2016,1,Hazelwood
6/23/2016 17:50,6/23/2016,1,Hazelwood
6/23/2016 17:51,6/23/2016,1,Hazelwood
6/23/2016 17:53,6/23/2016,20,Homewood
6/23/2016 17:53,6/23/2016,20,Homewood
6/23/2016 17:54,6/23/2016,20,Homewood
6/23/2016 17:56,6/23/2016,2,Main (Oakland)
6/23/2016 17:56,6/23/2016,3,Squirrel Hill
6/23/2016 17:56,6/23/2016,2,Main (Oakland)
6/23/2016 17:57,6/23/2016,1,Hazelwood
6/23/2016 17:57,6/23/2016,2,Squirrel Hill
6/23/2016 18:02,6/23/2016,1,Homewood
6/23/2016 18:02,6/23/2016,1,Homewood
6/23/2016 18:02,6/23/2016,6,
6/23/2016 18:02,6/23/2016,1,Homewood
6/23/2016 18:03,6/23/2016,1,Homewood
6/23/2016 18:03,6/23/2016,1,West End
6/23/2016 18:03,6/23/2016,1,Homewood
6/23/2016 18:04,6/23/2016,1,Homewood
6/23/2016 18:04,6/23/2016,2,
6/23/2016 18:06,6/23/2016,4,Allegheny
6/23/2016 18:12,6/23/2016,2,West End
6/23/2016 18:12,6/23/2016,2,West End
6/23/2016 18:12,6/23/2016,2,West End
6/23/2016 18:13,6/23/2016,2,West End
6/23/2016 18:13,6/23/2016,2,West End
6/23/2016 18:13,6/23/2016,2,West End
6/23/2016 18:14,6/23/2016,4,Sheraden
6/23/2016 18:15,6/23/2016,1,East Liberty
6/23/2016 18:15,6/21/2016,2,Main (Oakland)
6/23/2016 18:15,6/22/2016,1,Main (Oakland)
6/23/2016 18:16,6/22/2016,1,Main (Oakland)
6/23/2016 18:17,6/23/2016,1,Allegheny
6/23/2016 18:18,6/23/2016,1,Squirrel Hill
6/23/2016 18:18,6/23/2016,2,West End
6/23/2016 18:19,6/22/2016,1,Main (Oakland)
6/23/2016 18:20,6/23/2016,12,West End
6/23/2016 18:22,6/23/2016,1,
6/23/2016 18:23,6/21/2016,1,
6/23/2016 18:24,6/23/2016,1,Beechview
6/23/2016 18:25,6/23/2016,1,Main (Oakland)
6/23/2016 18:26,6/23/2016,1,Beechview
6/23/2016 18:27,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,East Liberty
6/23/2016 18:28,6/23/2016,1,Sheraden
6/23/2016 18:28,6/23/2016,1,East Liberty
6/23/2016 18:29,6/23/2016,1,East Liberty
6/23/2016 18:29,6/23/2016,1,East Liberty
6/23/2016 18:29,6/23/2016,1,East Liberty
6/23/2016 18:29,6/23/2016,1,East Liberty
6/23/2016 18:30,6/23/2016,1,East Liberty
6/23/2016 18:30,6/23/2016,1,East Liberty
6/23/2016 18:30,6/23/2016,1,East Liberty
6/23/2016 18:30,6/23/2016,1,Sheraden
6/23/2016 18:31,6/23/2016,1,Sheraden
6/23/2016 18:31,6/23/2016,1,East Liberty
6/23/2016 18:31,6/23/2016,1,Sheraden
6/23/2016 18:31,6/23/2016,1,Sheraden
6/23/2016 18:31,6/23/2016,1,Squirrel Hill
6/23/2016 18:31,6/23/2016,1,East Liberty
6/23/2016 18:31,6/23/2016,1,Sheraden
6/23/2016 18:32,6/23/2016,1,Squirrel Hill
6/23/2016 18:32,6/23/2016,1,East Liberty
6/23/2016 18:32,6/23/2016,1,East Liberty
6/23/2016 18:33,6/23/2016,1,East Liberty
6/23/2016 18:34,6/23/2016,1,East Liberty
6/23/2016 18:35,6/23/2016,2,East Liberty
6/23/2016 18:35,6/23/2016,2,East Liberty
6/23/2016 18:36,6/23/2016,1,East Liberty
6/23/2016 18:37,6/23/2016,1,East Liberty
6/23/2016 18:37,6/23/2016,1,East Liberty
6/23/2016 18:40,6/23/2016,3,Woods Run
6/23/2016 18:43,6/23/2016,5,East Liberty
6/23/2016 18:44,6/23/2016,1,East Liberty
6/23/2016 18:45,6/23/2016,1,East Liberty
6/23/2016 18:45,6/23/2016,1,East Liberty
6/23/2016 18:45,6/23/2016,1,East Liberty
6/23/2016 18:46,6/23/2016,1,East Liberty
6/23/2016 18:47,5/26/2016,1,East Liberty
6/23/2016 18:49,6/23/2016,4,East Liberty
6/23/2016 18:50,6/23/2016,4,East Liberty
6/23/2016 18:51,6/23/2016,4,East Liberty
6/23/2016 18:51,6/23/2016,4,East Liberty
6/23/2016 18:52,6/23/2016,4,East Liberty
6/23/2016 18:52,6/23/2016,4,East Liberty
6/23/2016 18:52,6/22/2016,1,Woods Run
6/23/2016 18:52,6/23/2016,4,East Liberty
6/23/2016 18:52,6/23/2016,1,West End
6/23/2016 18:53,6/22/2016,2,Woods Run
6/23/2016 18:53,6/23/2016,4,East Liberty
6/23/2016 18:53,6/22/2016,1,Woods Run
6/23/2016 18:53,6/23/2016,1,Mt. Washington
6/23/2016 18:53,6/23/2016,3,East Liberty
6/23/2016 18:55,6/23/2016,3,East Liberty
6/23/2016 18:55,6/23/2016,3,East Liberty
6/23/2016 18:55,6/23/2016,3,East Liberty
6/23/2016 18:55,6/23/2016,1,East Liberty
6/23/2016 18:56,6/23/2016,1,East Liberty
6/23/2016 18:56,6/23/2016,3,East Liberty
6/23/2016 18:56,6/23/2016,1,East Liberty
6/23/2016 18:56,6/23/2016,3,East Liberty
6/23/2016 18:56,6/23/2016,1,East Liberty
6/23/2016 18:57,6/23/2016,1,East Liberty
6/23/2016 18:57,6/23/2016,3,East Liberty
6/23/2016 18:57,6/23/2016,1,East Liberty
6/23/2016 18:57,6/18/2016,1,Beechview
6/23/2016 18:57,6/23/2016,1,East Liberty
6/23/2016 18:58,6/23/2016,1,East Liberty
6/23/2016 18:58,6/23/2016,1,East Liberty
6/23/2016 18:58,6/20/2016,1,Beechview
6/23/2016 18:58,6/23/2016,1,East Liberty
6/23/2016 18:59,6/23/2016,1,East Liberty
6/23/2016 18:59,6/23/2016,1,East Liberty
6/23/2016 18:59,6/23/2016,1,East Liberty
6/23/2016 18:59,6/23/2016,1,East Liberty
6/23/2016 19:00,6/23/2016,1,East Liberty
6/23/2016 19:00,6/23/2016,1,Main (Oakland)
6/23/2016 19:00,6/20/2016,5,Beechview
6/23/2016 19:01,6/23/2016,1,Squirrel Hill
6/23/2016 19:02,6/23/2016,1,East Liberty
6/23/2016 19:04,6/23/2016,1,Main (Oakland)
6/23/2016 19:04,6/23/2016,1,Main (Oakland)
6/23/2016 19:04,6/23/2016,1,Main (Oakland)
6/23/2016 19:04,6/23/2016,1,Main (Oakland)
6/23/2016 19:06,6/23/2016,8,Mt. Washington
6/23/2016 19:10,6/23/2016,4,Homewood
6/23/2016 19:12,6/23/2016,1,East Liberty
6/23/2016 19:16,6/23/2016,5,Knoxville
6/23/2016 19:16,6/23/2016,5,Knoxville
6/23/2016 19:17,6/23/2016,5,Knoxville
6/23/2016 19:18,6/23/2016,1,Mt. Washington
6/23/2016 19:19,6/23/2016,1,Mt. Washington
6/23/2016 19:19,6/23/2016,1,Mt. Washington
6/23/2016 19:20,6/23/2016,1,East Liberty
6/23/2016 19:20,6/23/2016,3,East Liberty
6/23/2016 19:21,6/23/2016,1,East Liberty
6/23/2016 19:21,6/23/2016,1,Hazelwood
6/23/2016 19:21,6/23/2016,1,Hazelwood
6/23/2016 19:21,6/23/2016,1,Hazelwood
6/23/2016 19:21,6/23/2016,1,East Liberty
6/23/2016 19:21,6/23/2016,1,Hazelwood
6/23/2016 19:22,6/23/2016,1,East Liberty
6/23/2016 19:22,6/23/2016,1,Hazelwood
6/23/2016 19:22,6/23/2016,1,East Liberty
6/23/2016 19:22,6/23/2016,1,Mt. Washington
6/23/2016 19:23,6/23/2016,1,Mt. Washington
6/23/2016 19:23,6/23/2016,1,Mt. Washington
6/23/2016 19:23,6/23/2016,1,Squirrel Hill
6/23/2016 19:25,6/23/2016,1,Squirrel Hill
6/23/2016 19:26,6/23/2016,23,West End
6/23/2016 19:26,6/23/2016,2,Beechview
6/23/2016 19:27,6/23/2016,3,Main (Oakland)
6/23/2016 19:28,6/23/2016,12,West End
6/23/2016 19:28,6/23/2016,12,West End
6/23/2016 19:29,6/23/2016,12,West End
6/23/2016 19:34,6/15/2016,1,Main (Oakland)
6/23/2016 19:34,6/23/2016,1,Mt. Washington
6/23/2016 19:35,6/17/2016,1,Main (Oakland)
6/23/2016 19:35,6/23/2016,1,Mt. Washington
6/23/2016 19:35,6/19/2016,1,Main (Oakland)
6/23/2016 19:36,6/22/2016,1,Main (Oakland)
6/23/2016 19:36,6/23/2016,1,East Liberty
6/23/2016 19:36,6/23/2016,1,East Liberty
6/23/2016 19:36,6/2/2016,1,Mt. Washington
6/23/2016 19:38,6/17/2016,1,Downtown & Business
6/23/2016 19:39,6/16/2016,1,Downtown & Business
6/23/2016 19:40,6/16/2016,1,Downtown & Business
6/23/2016 19:40,6/23/2016,1,Main (Oakland)
6/23/2016 19:40,6/23/2016,1,East Liberty
6/23/2016 19:42,6/23/2016,2,Squirrel Hill
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:42,6/23/2016,1,Beechview
6/23/2016 19:48,6/23/2016,1,Main (Oakland)
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:48,6/23/2016,1,Main (Oakland)
6/23/2016 19:48,6/23/2016,1,West End
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:48,6/18/2016,2,Squirrel Hill
6/23/2016 19:48,6/23/2016,1,Allegheny
6/23/2016 19:48,6/23/2016,2,Beechview
6/23/2016 19:49,6/23/2016,5,West End
6/23/2016 19:49,6/23/2016,2,Beechview
6/23/2016 19:49,6/23/2016,2,Beechview
6/23/2016 19:49,6/23/2016,3,Squirrel Hill
6/23/2016 19:49,6/23/2016,3,Squirrel Hill
6/23/2016 19:49,6/23/2016,3,Squirrel Hill
6/23/2016 19:49,6/23/2016,5,Squirrel Hill
6/23/2016 19:49,6/23/2016,5,Squirrel Hill
6/23/2016 19:49,6/23/2016,5,Squirrel Hill
6/23/2016 19:49,6/23/2016,5,West End
6/23/2016 19:50,6/23/2016,1,Homewood
6/23/2016 19:50,6/23/2016,5,Squirrel Hill
6/23/2016 19:50,6/23/2016,5,Squirrel Hill
6/23/2016 19:50,6/23/2016,5,Squirrel Hill
6/23/2016 19:50,6/23/2016,1,Mt. Washington
6/23/2016 19:50,6/23/2016,3,Squirrel Hill
6/23/2016 19:50,6/23/2016,3,Squirrel Hill
6/23/2016 19:50,6/23/2016,3,Squirrel Hill
6/23/2016 19:50,6/23/2016,1,Mt. Washington
6/23/2016 19:50,6/23/2016,2,Beechview
6/23/2016 19:50,6/23/2016,1,Squirrel Hill
6/23/2016 19:50,6/23/2016,1,Squirrel Hill
6/23/2016 19:50,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,5,West End
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,5,West End
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,1,Squirrel Hill
6/23/2016 19:51,6/23/2016,1,Homewood
6/23/2016 19:52,6/23/2016,5,West End
6/23/2016 19:52,6/23/2016,1,Squirrel Hill
6/23/2016 19:52,6/23/2016,1,Squirrel Hill
6/23/2016 19:52,6/23/2016,1,Squirrel Hill
6/23/2016 19:52,6/23/2016,1,Woods Run
6/23/2016 19:52,6/23/2016,10,Squirrel Hill
6/23/2016 19:52,6/23/2016,10,Squirrel Hill
6/23/2016 19:52,6/23/2016,10,Squirrel Hill
6/23/2016 19:53,6/23/2016,10,Squirrel Hill
6/23/2016 19:53,6/23/2016,10,Squirrel Hill
6/23/2016 19:53,6/23/2016,10,Squirrel Hill
6/23/2016 19:53,6/23/2016,6,Squirrel Hill
6/23/2016 19:53,6/23/2016,6,Squirrel Hill
6/23/2016 19:53,6/23/2016,6,Squirrel Hill
6/23/2016 19:53,6/23/2016,7,Squirrel Hill
6/23/2016 19:53,6/23/2016,7,Squirrel Hill
6/23/2016 19:53,6/23/2016,7,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:54,6/23/2016,3,Squirrel Hill
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,1,Mt. Washington
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,7,Squirrel Hill
6/23/2016 19:55,6/23/2016,1,Mt. Washington
6/23/2016 19:55,6/23/2016,3,Squirrel Hill
6/23/2016 19:55,6/23/2016,3,Squirrel Hill
6/23/2016 19:55,6/23/2016,3,Squirrel Hill
6/23/2016 19:56,6/23/2016,1,Squirrel Hill
6/23/2016 19:56,6/23/2016,1,Squirrel Hill
6/23/2016 19:56,6/23/2016,1,Squirrel Hill
6/23/2016 19:56,6/23/2016,4,West End
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:56,6/23/2016,7,Squirrel Hill
6/23/2016 19:57,6/23/2016,4,West End
6/23/2016 19:57,6/23/2016,7,Squirrel Hill
6/23/2016 19:57,6/23/2016,7,Squirrel Hill
6/23/2016 19:57,6/23/2016,7,Squirrel Hill
6/23/2016 19:57,6/23/2016,10,Squirrel Hill
6/23/2016 19:57,6/23/2016,10,Squirrel Hill
6/23/2016 19:57,6/23/2016,10,Squirrel Hill
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
6/23/2016 19:58,6/23/2016,2,Beechview
